StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THAP8_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THAP8_2.Aligned.sortedByCoord.52.bam,0.0639238424892,0.913117848659,0.0977820867407,0.0817228187601,0.056741455838,0.25168843394
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFDP1_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFDP1_1.Aligned.sortedByCoord.52.bam,0.0607728627769,0.900475927586,0.0984599245576,0.0798462618447,0.0568005293477,0.251306142282
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THAP6_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THAP6_1.Aligned.sortedByCoord.52.bam,0.0642727775472,0.922896318722,0.100669631636,0.0846988904599,0.0570953753513,0.254862220971
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TEN1_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TEN1_3.Aligned.sortedByCoord.52.bam,0.0619887282754,0.931560082534,0.105111274618,0.0858638521169,0.060601074527,0.26653619788
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFAP2E_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFAP2E_2.Aligned.sortedByCoord.52.bam,0.064560150978,0.910569289759,0.0935974059536,0.0804447615498,0.0547866565164,0.244135197533
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFB2M_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFB2M_2.Aligned.sortedByCoord.52.bam,0.0618017349891,0.940598274615,0.0970987084908,0.0832172279802,0.0602747505586,0.262097976997
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TIGD2_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TIGD2_2.Aligned.sortedByCoord.52.bam,0.0620623199826,0.923027854708,0.0966008190125,0.0846141966258,0.0573070380857,0.254461202023
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TFAP2A_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TFAP2A_1.Aligned.sortedByCoord.52.bam,0.0617041326684,0.948346398315,0.0994794326913,0.0820592387537,0.0584179028097,0.246990287019
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_TERB1_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_TERB1_2.Aligned.sortedByCoord.52.bam,0.0647660384117,0.923070822993,0.0975271238723,0.0849553084398,0.0616617892218,0.252564870781
RefSeqThenMMSites,Editing_Index_Unknown,ALPHA_THAP8_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/ALPHA_THAP8_3.Aligned.sortedByCoord.52.bam,0.060531576705,0.93376647008,0.0987297029442,0.0838328205206,0.0568396984489,0.252116765451
