StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAP2A_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAP2A_1.Aligned.sortedByCoord.216.bam,0.0626108671978,0.919857751762,0.0937544993622,0.128643907739,0.0612596471351,0.245070310013
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB41_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB41_2.Aligned.sortedByCoord.216.bam,0.0600237907175,0.903658611909,0.0830488958811,0.12518690771,0.0568935203396,0.237935243107
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALGAPB_2.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALGAPB_2.Aligned.sortedByCoord.216.bam,0.0613027947895,0.952140766155,0.0925386692035,0.127622977672,0.0597126018034,0.240492891424
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RABEP1_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RABEP1_1.Aligned.sortedByCoord.216.bam,0.0614070718336,0.902317679451,0.0902314669195,0.127779791541,0.0615572137204,0.245887542736
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB3GAP1_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB3GAP1_1.Aligned.sortedByCoord.216.bam,0.0597337750088,0.933879114089,0.0870015821028,0.128194673853,0.0541565416793,0.237008690589
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASA4_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASA4_1.Aligned.sortedByCoord.216.bam,0.0610269271826,0.93818272062,0.0910325482714,0.125974620517,0.0594852975318,0.24851135056
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RALGAPB_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RALGAPB_3.Aligned.sortedByCoord.216.bam,0.0629576824023,0.917027545569,0.0924189285553,0.132540160784,0.0601354413778,0.2458251079
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RAB3IP_3.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RAB3IP_3.Aligned.sortedByCoord.216.bam,0.0623176280784,0.922885322937,0.0947454009851,0.128731347791,0.0586694717287,0.251171049402
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RBFOX2_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RBFOX2_1.Aligned.sortedByCoord.216.bam,0.058015261135,0.905694649899,0.0844355809546,0.127931696745,0.0588705914193,0.240602942621
RefSeqThenMMSites,Editing_Index_Unknown,GAMMA_RASAL1_1.,/tscc/projects/ps-malilab/ydoctor/KOLF_Perturbation_Atlas/alu_editing/merged_bam_files/GAMMA_RASAL1_1.Aligned.sortedByCoord.216.bam,0.0629442737693,0.922458789629,0.0992236954448,0.129917285933,0.0599975418698,0.248361633369
